date,team,elo_before
2021-10-01,Sri Lanka,1063.1855331047443
2021-10-01,Bangladesh,1163.4735828720266
2021-10-01,Maldives,1219.3581350833715
2021-10-01,Nepal,1202.9149439345335
2021-10-04,Bangladesh,1170.6646445105876
2021-10-04,India,1380.2251132151987
2021-10-04,Sri Lanka,1055.9944714661833
2021-10-04,Nepal,1216.1463545405431
2021-10-06,Sudan,1436.2901388681832
2021-10-06,Guinea,1568.1883295995922
2021-10-06,Morocco,1704.8750263875688
2021-10-06,Guinea-Bissau,1499.434423559503
2021-10-06,Bahrain,1612.3965080288963
2021-10-06,Curaçao,1537.8792231357354
2021-10-06,Jordan,1569.3399011606102
2021-10-06,Malaysia,1387.7782563150736
2021-10-06,Sierra Leone,1510.0910469157689
2021-10-06,South Sudan,1306.3274610005099
2021-10-06,Italy,2012.0105016252194
2021-10-06,Spain,1936.9266148437737
2021-10-07,Tunisia,1740.7528879206752
2021-10-07,Mauritania,1480.3274820907343
2021-10-07,Equatorial Guinea,1451.2693762385907
2021-10-07,Zambia,1554.015259280885
2021-10-07,Mexico,1913.8374579592776
2021-10-07,Canada,1765.3743751661914
2021-10-07,El Salvador,1620.2982747355534
2021-10-07,Panama,1660.5049795001512
2021-10-07,USA,1889.1498111972123
2021-10-07,Jamaica,1652.7497901107204
2021-10-07,Honduras,1655.3148291618054
2021-10-07,Costa Rica,1682.5015448986821
2021-10-07,Liberia,1458.4141822529518
2021-10-07,Cape Verde,1520.3012691733961
2021-10-07,China,1599.4760183953795
2021-10-07,Vietnam,1510.1164274425403
2021-10-07,Saudi Arabia,1696.301701747766
2021-10-07,Japan,1795.0052987532515
2021-10-07,South Korea,1771.064874397685
2021-10-07,Syria,1592.536869388004
2021-10-07,Iraq,1689.4981828378752
2021-10-07,Lebanon,1492.3403151815114
2021-10-07,Australia,1786.0468693242135
2021-10-07,Oman,1612.953891124576
2021-10-07,Rwanda,1445.9434678921932
2021-10-07,Uganda,1533.6339652083038
2021-10-07,United Arab Emirates,1586.75470305974
2021-10-07,Iran,1847.1702499387607
2021-10-07,Tanzania,1464.022531698975
2021-10-07,Benin,1556.252959928566
2021-10-07,Peru,1784.3820542792594
2021-10-07,Chile,1779.749594769298
2021-10-07,Belgium,2068.0800957324777
2021-10-07,France,2018.7269526164634
2021-10-07,Maldives,1206.126724477362
2021-10-07,Bangladesh,1176.057612788659
2021-10-07,Indonesia,1294.1060431747715
2021-10-07,Taiwan,1188.1643792912598
2021-10-07,Uruguay,1905.6280118214104
2021-10-07,Colombia,1892.4936557642343
2021-10-07,India,1374.8321449371272
2021-10-07,Sri Lanka,1050.303087162641
2021-10-07,Paraguay,1758.908547148206
2021-10-07,Argentina,1978.6962309997953
2021-10-07,Venezuela,1689.148555355178
2021-10-07,Brazil,2069.996401088216
2021-10-07,Ecuador,1757.3171983269967
2021-10-07,Bolivia,1609.370828710754
2021-10-07,Nigeria,1728.2553019324964
2021-10-07,Central African Republic,1402.8385485584904
2021-10-07,DR Congo,1569.314675332383
2021-10-07,Madagascar,1421.4332510552724
2021-10-07,Mali,1624.4186423822414
2021-10-07,Kenya,1512.8837504161484
2021-10-08,Cyprus,1362.1864442217613
2021-10-08,Croatia,1799.9113861069575
2021-10-08,Malta,1287.4372423862296
2021-10-08,Slovenia,1596.6232579408045
2021-10-08,Latvia,1330.1627006742472
2021-10-08,Netherlands,1892.303857065641
2021-10-08,Malawi,1478.2773909615896
2021-10-08,Ivory Coast,1687.186199776135
2021-10-08,Estonia,1445.9451401959545
2021-10-08,Belarus,1481.1428588267877
2021-10-08,Czechia,1770.4131153857936
2021-10-08,Wales,1787.1503570695213
2021-10-08,Iceland,1584.573951922692
2021-10-08,Armenia,1579.5604018324755
2021-10-08,Gibraltar,1244.7521345515074
2021-10-08,Montenegro,1520.3974392094794
2021-10-08,Turkey,1692.8321080829598
2021-10-08,Norway,1713.9732751771228
2021-10-08,Cameroon,1644.157300403894
2021-10-08,Mozambique,1430.3593316150273
2021-10-08,Egypt,1672.5212469015162
2021-10-08,Libya,1487.5742629323195
2021-10-08,Angola,1449.9110779351424
2021-10-08,Gabon,1511.2482917109346
2021-10-08,Russia,1731.2637307237376
2021-10-08,Slovakia,1637.238705282222
2021-10-08,Djibouti,1169.8754022219784
2021-10-08,Burkina Faso,1631.2600404950942
2021-10-08,Algeria,1749.2790229381653
2021-10-08,Niger,1390.2128722012294
2021-10-08,Liechtenstein,1194.3391451782545
2021-10-08,North Macedonia,1577.7302144453447
2021-10-08,Germany,1889.7318430912435
2021-10-08,Romania,1664.6158341846885
2021-10-09,Georgia,1494.1037953068308
2021-10-09,Greece,1690.3145529519134
2021-10-09,Andorra,1120.8385264461458
2021-10-09,England,1976.6718966872797
2021-10-09,Luxembourg,1432.5650443920183
2021-10-09,Serbia,1772.391103452505
2021-10-09,Sweden,1825.000914797956
2021-10-09,Kosovo,1522.3826777029844
2021-10-09,Lithuania,1352.657420718574
2021-10-09,Bulgaria,1548.5432450528485
2021-10-09,Moldova,1252.8885247465173
2021-10-09,Denmark,1900.8069264178007
2021-10-09,Finland,1704.1633092459106
2021-10-09,Ukraine,1774.2140928576534
2021-10-09,Kazakhstan,1380.2666375099593
2021-10-09,Bosnia and Herzegovina,1639.7025374375319
2021-10-09,Scotland,1671.0732514532187
2021-10-09,Israel,1624.7116702016688
2021-10-09,Faroe Islands,1316.1624150762343
2021-10-09,Austria,1714.8914812061396
2021-10-09,Azerbaijan,1402.7709713525328
2021-10-09,Ireland,1589.796027851992
2021-10-09,Morocco,1710.755375051043
2021-10-09,Guinea-Bissau,1493.5540748960289
2021-10-09,Switzerland,1881.9688687871926
2021-10-09,Northern Ireland,1588.6781390352521
2021-10-09,Curaçao,1532.518472584889
2021-10-09,New Zealand,1611.7940494694324
2021-10-09,Hungary,1710.0567716211772
2021-10-09,Albania,1569.6178407859209
2021-10-09,Ethiopia,1459.6574008021196
2021-10-09,South Africa,1598.470509087523
2021-10-09,Ghana,1652.0377261206202
2021-10-09,Zimbabwe,1489.4716355886792
2021-10-09,Togo,1392.3539413639062
2021-10-09,Congo,1469.9565498476018
2021-10-09,Guinea,1560.9405466146393
2021-10-09,Sudan,1443.5379218531361
2021-10-09,Senegal,1777.5407912653152
2021-10-09,Namibia,1520.2529283238512
2021-10-09,Gambia,1461.9909279629871
2021-10-09,Sierra Leone,1504.817463324077
2021-10-09,Portugal,1970.1271648583595
2021-10-09,Qatar,1735.1785728213274
2021-10-09,Uzbekistan,1616.3969091225115
2021-10-09,Malaysia,1384.4763624773352
2021-10-09,Guam,1135.6685559102145
2021-10-09,Cambodia,1117.9882388419128
2021-10-09,Poland,1748.3675063479452
2021-10-09,San Marino,958.621198590129
2021-10-10,Kenya,1499.0923870791257
2021-10-10,Mali,1638.210005719264
2021-10-10,Cape Verde,1536.7759677925442
2021-10-10,Liberia,1441.9394836338038
2021-10-10,Central African Republic,1439.6577748383183
2021-10-10,Nigeria,1691.4360756526685
2021-10-10,Mauritania,1475.864570093717
2021-10-10,Tunisia,1745.2157999176925
2021-10-10,Costa Rica,1686.6327091478058
2021-10-10,El Salvador,1636.8898797208253
2021-10-10,Mexico,1901.5597321965636
2021-10-10,Honduras,1651.1836649126817
2021-10-10,Panama,1643.9133745148793
2021-10-10,USA,1894.1912398290115
2021-10-10,Jamaica,1647.7083614789212
2021-10-10,Canada,1777.6521009289054
2021-10-10,Uganda,1554.342260803479
2021-10-10,Rwanda,1425.2351722970182
2021-10-10,Spain,1973.5567096934692
2021-10-10,France,2047.254502128307
2021-10-10,Zambia,1533.8571968378262
2021-10-10,Equatorial Guinea,1471.4274386816494
2021-10-10,Bolivia,1601.6300025153491
2021-10-10,Peru,1798.5346433878303
2021-10-10,Benin,1576.700137891859
2021-10-10,Tanzania,1443.575353735682
2021-10-10,Italy,1975.3804067755239
2021-10-10,Belgium,2039.5525462206342
2021-10-10,Nepal,1221.8377388440854
2021-10-10,India,1367.5072880009075
2021-10-10,Maldives,1212.5486514324475
2021-10-10,Sri Lanka,1057.6279440988608
2021-10-10,Madagascar,1413.6900906816572
2021-10-10,DR Congo,1577.0578357059983
2021-10-10,Argentina,1972.0615287126175
2021-10-10,Uruguay,1899.3362947630953
2021-10-10,Venezuela,1682.522081599552
2021-10-10,Ecuador,1765.0580245224016
2021-10-10,Colombia,1898.7853728225493
2021-10-10,Brazil,2076.622874843842
2021-10-10,Chile,1765.597005660727
2021-10-10,Paraguay,1765.5432494353838
2021-10-11,Croatia,1804.9193063222654
2021-10-11,Slovakia,1627.375218967826
2021-10-11,Slovenia,1605.8526163710428
2021-10-11,Russia,1741.1272170381337
2021-10-11,Belarus,1464.8305145459462
2021-10-11,Czechia,1765.7098225072718
2021-10-11,Estonia,1462.257484476796
2021-10-11,Wales,1791.853649948043
2021-10-11,Netherlands,1894.9181413279816
2021-10-11,Gibraltar,1234.0815151529166
2021-10-11,Norway,1718.436374348839
2021-10-11,Montenegro,1531.0680586080703
2021-10-11,Latvia,1327.5484164119066
2021-10-11,Turkey,1688.3690089112436
2021-10-11,Romania,1659.2811880594975
2021-10-11,Armenia,1585.4278684060728
2021-10-11,Cyprus,1357.1785240064535
2021-10-11,Malta,1278.2078839559913
2021-10-11,Burkina Faso,1633.8849857018024
2021-10-11,Djibouti,1167.2504570152703
2021-10-11,Mozambique,1424.716217078439
2021-10-11,Cameroon,1649.8004149404821
2021-10-11,Ivory Coast,1696.4268924908663
2021-10-11,Malawi,1469.0366982468584
2021-10-11,Gabon,1493.464759047966
2021-10-11,Angola,1467.694610598111
2021-10-11,Libya,1481.0772206978447
2021-10-11,Egypt,1679.018289135991
2021-10-11,Taiwan,1174.0806357277027
2021-10-11,Indonesia,1308.1897867383286
2021-10-11,North Macedonia,1584.2761435797368
2021-10-11,Germany,1895.0664892164345
2021-10-11,Iceland,1578.7064853490947
2021-10-11,Liechtenstein,1187.7932160438625
2021-10-12,Syria,1585.8362346729455
2021-10-12,Lebanon,1502.610231909213
2021-10-12,Japan,1775.0799253621528
2021-10-12,Australia,1796.8328360120547
2021-10-12,Oman,1602.167924436735
2021-10-12,Vietnam,1495.1498768385418
2021-10-12,Saudi Arabia,1716.2270751388646
2021-10-12,China,1614.442568999378
2021-10-12,Denmark,1902.4441718200412
2021-10-12,Austria,1720.9682717656237
2021-10-12,Portugal,1972.6663431562436
2021-10-12,Luxembourg,1424.5282156483897
2021-10-12,Lithuania,1378.0410584150238
2021-10-12,Switzerland,1885.7349405829766
2021-10-12,Sweden,1828.58776060504
2021-10-12,Greece,1704.9135702813442
2021-10-12,Bulgaria,1523.1596073563987
2021-10-12,Northern Ireland,1584.9120672394681
2021-10-12,Serbia,1780.4279321961335
2021-10-12,Azerbaijan,1387.6783347375163
2021-10-12,Kazakhstan,1368.8502750979192
2021-10-12,Finland,1682.4435512532789
2021-10-12,Ukraine,1795.9338508502851
2021-10-12,Bosnia and Herzegovina,1651.118899849572
2021-10-12,Iran,1858.5406624951956
2021-10-12,South Korea,1777.7655091127435
2021-10-12,Kosovo,1518.7958318959004
2021-10-12,Georgia,1479.5047779774
2021-10-12,Faroe Islands,1310.0856245167502
2021-10-12,Scotland,1683.113381812993
2021-10-12,Niger,1387.5550023469582
2021-10-12,Algeria,1751.9368927924365
2021-10-12,Israel,1612.6715398418944
2021-10-12,Moldova,1251.2512793442768
2021-10-12,Albania,1601.6036450072545
2021-10-12,Poland,1748.6047044502234
2021-10-12,San Marino,958.3840004878508
2021-10-12,Andorra,1120.3292985355376
2021-10-12,Zimbabwe,1482.242686824534
2021-10-12,Ghana,1659.2666748847653
2021-10-12,South Africa,1616.2454952048354
2021-10-12,Ethiopia,1441.8824146848071
2021-10-12,Namibia,1515.7179004058669
2021-10-12,Senegal,1782.0758191832995
2021-10-12,United Arab Emirates,1575.384290503305
2021-10-12,Iraq,1679.2282661101735
2021-10-12,Ireland,1604.8886644670085
2021-10-12,Qatar,1732.6393945234433
2021-10-12,Jordan,1572.6417949983486
2021-10-12,Uzbekistan,1620.563440821755
2021-10-12,Morocco,1716.3041974111197
2021-10-12,Guinea,1554.4283072538806
2021-10-12,South Sudan,1311.6010445922018
2021-10-12,Gambia,1453.2173694286578
2021-10-12,Cambodia,1139.0051220852142
2021-10-12,Guam,1114.651672666913
2021-10-12,England,1977.181124597888
2021-10-12,Hungary,1678.0709673998435
2021-10-12,Congo,1471.2440643206276
2021-10-12,Togo,1391.0664268908804
2021-10-12,Bahrain,1617.7572585797427
2021-10-12,New Zealand,1619.5511054045608
2021-10-13,Canada,1775.9326558834694
2021-10-13,Panama,1672.0621189256283
2021-10-13,USA,1866.0424954182624
2021-10-13,Costa Rica,1698.5096671706087
2021-10-13,Honduras,1646.486179186858
2021-10-13,Jamaica,1649.4278065243573
2021-10-13,El Salvador,1625.0129216980224
2021-10-13,Mexico,1906.2572179223873
2021-10-13,Maldives,1216.295287373137
2021-10-13,India,1373.544129710115
2021-10-13,Bangladesh,1169.6356858335735
2021-10-13,Nepal,1215.800897134878
2021-10-14,Bolivia,1627.0679953913716
2021-10-14,Paraguay,1751.1487009302004
2021-10-14,Colombia,1903.1925707111993
2021-10-14,Ecuador,1746.0624906306134
2021-10-14,Argentina,1982.8641795416606
2021-10-14,Peru,1773.0966505118079
2021-10-14,Brazil,2072.215676955192
2021-10-14,Uruguay,1888.5336439340522
2021-10-14,Chile,1779.9915541659104
2021-10-14,Venezuela,1701.5176154913402
2021-10-16,India,1381.911128065817
2021-10-16,Nepal,1214.4799205934562
2021-10-27,Mexico,1916.6775676387376
2021-10-27,Ecuador,1758.6463588213496
2021-11-05,El Salvador,1614.592571981672
2021-11-05,Bolivia,1648.4519767925578
2021-11-09,Sri Lanka,1053.8813081581714
2021-11-09,Maldives,1207.928289017435
2021-11-10,Kosovo,1491.18125325461
2021-11-10,Jordan,1581.1539855577182
2021-11-10,Nicaragua,1377.232786194021
2021-11-10,Cuba,1414.4945934559469
2021-11-10,Bangladesh,1170.9566623749952
2021-11-10,Seychelles,1134.652155614974
2021-11-11,China,1604.9072476112112
2021-11-11,Oman,1611.4861851330681
2021-11-11,Kyrgyzstan,1432.182947280698
2021-11-11,Singapore,1316.8108555695392
2021-11-11,Serbia,1782.6432776691356
2021-11-11,Qatar,1721.8423585362052
2021-11-11,Ukraine,1783.787831461512
2021-11-11,Bulgaria,1540.9667530448621
2021-11-11,Rwanda,1416.7947609491387
2021-11-11,Mali,1655.9676814555667
2021-11-11,Ethiopia,1435.046973862694
2021-11-11,Ghana,1674.9040555680845
2021-11-11,Czechia,1771.7230972961984
2021-11-11,Kuwait,1462.6255099473117
2021-11-11,South Korea,1787.324335746866
2021-11-11,United Arab Emirates,1575.6055584982505
2021-11-11,Togo,1420.598692893399
2021-11-11,Senegal,1789.1763940710919
2021-11-11,Iraq,1679.006998115228
2021-11-11,Syria,1561.1349406539016
2021-11-11,Tanzania,1475.287929706722
2021-11-11,DR Congo,1553.4500114352534
2021-11-11,Benin,1544.987561920819
2021-11-11,Madagascar,1437.2979149524022
2021-11-11,Lebanon,1527.311525928257
2021-11-11,Iran,1848.9818358610733
2021-11-11,South Africa,1623.0809360269486
2021-11-11,Zimbabwe,1466.605306141215
2021-11-11,Congo,1441.711798318109
2021-11-11,Namibia,1508.6173255180745
2021-11-11,Uganda,1562.7826721513584
2021-11-11,Kenya,1481.334711342823
2021-11-11,Russia,1759.1035962036333
2021-11-11,Cyprus,1347.7000440249703
2021-11-11,Germany,1904.23044191937
2021-11-11,Liechtenstein,1185.5556454148134
2021-11-11,Vietnam,1485.8316161422085
2021-11-11,Japan,1790.6503004674105
2021-11-11,Azerbaijan,1385.4629892645141
2021-11-11,Luxembourg,1423.5918882059198
2021-11-11,Georgia,1507.1193566186903
2021-11-11,Sweden,1837.2383219917083
2021-11-11,Greece,1696.263008894676
2021-11-11,Spain,1953.781562811892
2021-11-11,Malta,1287.6863639374744
2021-11-11,Croatia,1791.6515946882384
2021-11-11,Slovakia,1640.6429306018529
2021-11-11,Slovenia,1587.8762372055432
2021-11-11,Ireland,1615.6857004542467
2021-11-11,Portugal,1973.6026705987135
2021-11-11,Armenia,1574.6763459604363
2021-11-11,North Macedonia,1575.1121908768014
2021-11-11,Brazil,2078.7524415601306
2021-11-11,Colombia,1890.608702520463
2021-11-11,Romania,1670.032710505134
2021-11-11,Iceland,1580.9440559781438
2021-11-11,Ecuador,1772.905137340039
2021-11-11,Venezuela,1690.9739099998008
2021-11-11,Paraguay,1729.7647195290142
2021-11-11,Chile,1790.5352596574498
2021-11-11,Australia,1781.262460906797
2021-11-11,Saudi Arabia,1725.7623965270313
2021-11-11,Peru,1767.3401412571384
2021-11-11,Bolivia,1657.4804983812742
2021-11-12,El Salvador,1605.5640503929558
2021-11-12,Jamaica,1674.8739936878535
2021-11-12,Djibouti,1164.6986680569025
2021-11-12,Algeria,1759.1041425268736
2021-11-12,Gabon,1506.5253472788377
2021-11-12,Libya,1466.5704194545117
2021-11-12,Angola,1454.6340223672394
2021-11-12,Egypt,1693.525090379324
2021-11-12,Guinea,1547.1757978485314
2021-11-12,Guinea-Bissau,1488.0052525359522
2021-11-12,Morocco,1723.556706816469
2021-11-12,Sudan,1450.0501612138949
2021-11-12,Canada,1785.381045016395
2021-11-12,Costa Rica,1691.448504791804
2021-11-12,Honduras,1621.0399920233617
2021-11-12,Panama,1662.6137297927025
2021-11-12,Northern Ireland,1567.1049215510047
2021-11-12,Lithuania,1374.5484778714592
2021-11-12,Burkina Faso,1636.4367746601702
2021-11-12,Niger,1380.3877526125211
2021-11-12,Uruguay,1881.9968793291139
2021-11-12,Argentina,1988.6206887963301
2021-11-12,Italy,1997.811484425763
2021-11-12,Switzerland,1889.2275211265412
2021-11-12,Moldova,1248.6268370358362
2021-11-12,Scotland,1689.9924964166296
2021-11-12,Denmark,1909.0506813540915
2021-11-12,Faroe Islands,1303.2065099131137
2021-11-12,Austria,1714.3617622315735
2021-11-12,Israel,1615.295982150335
2021-11-12,England,1960.8344571338437
2021-11-12,Albania,1584.2928586648218
2021-11-12,Andorra,1136.8007504591774
2021-11-12,Poland,1765.915490792656
2021-11-12,Hungary,1694.4176348638878
2021-11-12,San Marino,941.9125485642112
2021-11-12,USA,1873.1036577970672
2021-11-12,Mexico,1902.4187891200484
2021-11-13,Equatorial Guinea,1480.1511505167146
2021-11-13,Tunisia,1736.172282220762
2021-11-13,Zambia,1525.133485002761
2021-11-13,Mauritania,1484.9080877906474
2021-11-13,Sri Lanka,1055.424477718702
2021-11-13,Seychelles,1135.6932967552143
2021-11-13,Cape Verde,1546.6047827353525
2021-11-13,Central African Republic,1432.0537247803807
2021-11-13,Sierra Leone,1513.5910218584063
2021-11-13,Comoros,1410.5291328409883
2021-11-13,Nicaragua,1365.4464101009983
2021-11-13,Cuba,1426.2809695489696
2021-11-13,Liberia,1432.1106686909955
2021-11-13,Nigeria,1699.0401257106062
2021-11-13,Bangladesh,1169.9155212347548
2021-11-13,Maldives,1206.3851194569042
2021-11-13,Burundi,1436.3273069009592
2021-11-13,Myanmar,1274.1716124961922
2021-11-13,Bosnia and Herzegovina,1663.264919238345
2021-11-13,Finland,1691.4940169751167
2021-11-13,Belgium,2017.121468570395
2021-11-13,Estonia,1453.8358064325598
2021-11-13,Montenegro,1524.6465087670174
2021-11-13,Netherlands,1895.4130910148235
2021-11-13,Turkey,1695.6576574104238
2021-11-13,Gibraltar,1233.5865654660747
2021-11-13,Norway,1724.857924189892
2021-11-13,Latvia,1320.2597679127264
2021-11-13,Ivory Coast,1704.9333082320634
2021-11-13,Mozambique,1416.1205578981007
2021-11-13,Wales,1800.2753279922792
2021-11-13,Belarus,1458.8172397570197
2021-11-13,France,2067.0296490098845
2021-11-13,Kazakhstan,1359.7998093760814
2021-11-13,Malawi,1460.5302825056613
2021-11-13,Cameroon,1658.3960741208205
2021-11-14,DR Congo,1574.7054502107276
2021-11-14,Benin,1554.2782186092152
2021-11-14,Senegal,1776.2026506012728
2021-11-14,Congo,1439.81246821169
2021-11-14,Ghana,1662.9397375164046
2021-11-14,South Africa,1630.5198537735332
2021-11-14,Portugal,1960.991476747726
2021-11-14,Serbia,1788.319461393408
2021-11-14,Nicaragua,1374.3238888665917
2021-11-14,Cuba,1417.4034907833761
2021-11-14,Azerbaijan,1361.9385795204073
2021-11-14,Qatar,1716.166174811933
2021-11-14,Madagascar,1428.007258264006
2021-11-14,Tanzania,1454.0324909312478
2021-11-14,Mali,1668.3589181376406
2021-11-14,Uganda,1553.1939902701367
2021-11-14,Zimbabwe,1459.1663883946303
2021-11-14,Ethiopia,1447.0112919143737
2021-11-14,Armenia,1549.096874509901
2021-11-14,Germany,1904.5864748063932
2021-11-14,Slovenia,1596.144117031945
2021-11-14,Cyprus,1345.6989731228496
2021-11-14,Spain,1965.288179306822
2021-11-14,Sweden,1805.6400087651598
2021-11-14,North Macedonia,1600.6916623273366
2021-11-14,Iceland,1590.8678849990224
2021-11-14,Liechtenstein,1185.1996125277901
2021-11-14,Romania,1660.1088814842553
2021-11-14,Malta,1284.124755873328
2021-11-14,Slovakia,1632.3750507754512
2021-11-14,Croatia,1795.2132027523849
2021-11-14,Russia,1761.104667105754
2021-11-14,Greece,1684.756392399746
2021-11-14,Kosovo,1480.8927253954669
2021-11-14,Luxembourg,1447.1162979500266
2021-11-14,Ireland,1628.2968943052342
2021-11-15,Northern Ireland,1573.3671059391468
2021-11-15,Italy,1987.0654716412726
2021-11-15,Lithuania,1368.2862934833172
2021-11-15,Kuwait,1460.892055418487
2021-11-15,Niger,1392.9339526380186
2021-11-15,Djibouti,1163.43366989423
2021-11-15,Kenya,1490.9233932240447
2021-11-15,Rwanda,1404.4035242670648
2021-11-15,Namibia,1510.5166556244935
2021-11-15,Togo,1433.572436363218
2021-11-15,Guinea-Bissau,1496.5764246185277
2021-11-15,Sudan,1445.8771982636617
2021-11-15,Georgia,1538.7176698452388
2021-11-15,Uzbekistan,1612.0512502623853
2021-11-15,Switzerland,1899.9735339110316
2021-11-15,Bulgaria,1548.5263485736493
2021-11-15,Scotland,1694.9093213194067
2021-11-15,Denmark,1909.7268352568456
2021-11-15,Austria,1724.0112047341563
2021-11-15,Moldova,1243.710012133059
2021-11-15,Israel,1605.6465396477522
2021-11-15,Faroe Islands,1302.5303560103596
2021-11-15,Albania,1581.873971343748
2021-11-15,Andorra,1134.9848353743932
2021-11-15,San Marino,941.6190547455197
2021-11-15,England,1963.2533444549174
2021-11-15,Poland,1767.7314058774402
2021-11-15,Hungary,1694.7111286825793
2021-11-16,Belarus,1455.8965437749637
2021-11-16,Jordan,1591.4425134168614
2021-11-16,Kazakhstan,1359.4197606006926
2021-11-16,Tajikistan,1417.070869549144
2021-11-16,New Zealand,1632.304757481763
2021-11-16,Gambia,1459.3530010503343
2021-11-16,Indonesia,1320.8317007641226
2021-11-16,Afghanistan,1344.1072406562741
2021-11-16,Maldives,1195.3392783426775
2021-11-16,Seychelles,1146.2605960398978
2021-11-16,Sri Lanka,1044.8571784340186
2021-11-16,Bangladesh,1180.9613623489815
2021-11-16,Algeria,1760.3691406895462
2021-11-16,Burkina Faso,1623.8905746346727
2021-11-16,Syria,1567.6713270611594
2021-11-16,Iran,1857.7108594500903
2021-11-16,Cameroon,1668.0961826588139
2021-11-16,Ivory Coast,1711.3101621923895
2021-11-16,Nigeria,1706.1215067573974
2021-11-16,Cape Verde,1555.6166978454742
2021-11-16,Mozambique,1409.7437039377746
2021-11-16,Malawi,1450.8301739676679
2021-11-16,Egypt,1685.9302078184942
2021-11-16,Gabon,1518.8781163093254
2021-11-16,Libya,1454.217650424024
2021-11-16,Angola,1462.2289049280691
2021-11-16,Morocco,1727.729669766702
2021-11-16,Guinea,1538.604625765956
2021-11-16,Lebanon,1518.58250233924
2021-11-16,United Arab Emirates,1569.904181699991
2021-11-16,Tunisia,1707.7496809977097
2021-11-16,Zambia,1537.4729647840284
2021-11-16,Bahrain,1605.0036065025404
2021-11-16,Kyrgyzstan,1438.9791736997747
2021-11-16,Liberia,1425.0292876442043
2021-11-16,Central African Republic,1423.041809670259
2021-11-16,Mauritania,1472.5686080093801
2021-11-16,Equatorial Guinea,1508.573751739767
2021-11-16,China,1605.2859164403203
2021-11-16,Australia,1772.8645506688476
2021-11-16,Netherlands,1882.3666644940758
2021-11-16,Norway,1706.9347917916548
2021-11-16,Oman,1611.107516303959
2021-11-16,Japan,1800.0593583703742
2021-11-16,Jamaica,1676.6360747305164
2021-11-16,USA,1889.0899346012716
2021-11-16,Canada,1795.2484881851733
2021-11-16,Mexico,1886.432512315844
2021-11-16,Costa Rica,1681.5810616230258
2021-11-16,Honduras,1597.7080551629138
2021-11-16,Panama,1685.9456666531505
2021-11-16,El Salvador,1603.801969350293
2021-11-16,Bosnia and Herzegovina,1639.1912346068334
2021-11-16,Ukraine,1776.2282359327248
2021-11-16,Finland,1715.5677016066284
2021-11-16,France,2067.4096977852732
2021-11-16,Wales,1803.1960239743353
2021-11-16,Belgium,2017.9812907408068
2021-11-16,Iraq,1672.4706117079702
2021-11-16,South Korea,1793.0257125451253
2021-11-16,Montenegro,1537.692935287765
2021-11-16,Turkey,1697.1716546281361
2021-11-16,Bolivia,1648.2786422940067
2021-11-16,Uruguay,1862.378130262752
2021-11-16,Venezuela,1680.584002240505
2021-11-16,Peru,1776.541997344406
2021-11-16,Colombia,1884.2111784192143
2021-11-16,Paraguay,1707.5160383233501
2021-11-16,Argentina,2008.239437862692
2021-11-16,Brazil,2085.1499656613796
2021-11-16,Chile,1812.783940863114
2021-11-16,Ecuador,1783.2950450993346
2021-11-16,Vietnam,1476.4225582392448
2021-11-16,Saudi Arabia,1734.1603067649808
2021-11-16,Czechia,1773.456551825023
2021-11-16,Estonia,1452.9759842621481
2021-11-16,Gibraltar,1232.0725682483624
2021-11-16,Latvia,1338.1829003109635
2021-11-19,Sri Lanka,1055.8926159768807
2021-11-19,Seychelles,1147.6638726454873
2021-11-25,Indonesia,1311.5006242481295
2021-11-25,Myanmar,1268.5270788177295
2021-11-30,Qatar,1709.9249741655553
2021-11-30,Bahrain,1608.559503055909
2021-11-30,Iraq,1659.144599721224
2021-11-30,Oman,1596.1189739900892
2021-11-30,United Arab Emirates,1592.6881384288895
2021-11-30,Syria,1561.3322357846955
2021-11-30,Tunisia,1714.7194690276726
2021-11-30,Mauritania,1468.9258704302604
2021-12-01,Morocco,1734.096893472535
2021-12-01,Palestine,1524.6848054999102
2021-12-01,Saudi Arabia,1745.6565837289643
2021-12-01,Jordan,1580.4229729472277
2021-12-01,Algeria,1748.5304342483635
2021-12-01,Sudan,1448.7751400355119
2021-12-01,Egypt,1693.0074757689513
2021-12-01,Lebanon,1495.7985456103415
2021-12-03,Bahrain,1603.7830779672938
2021-12-03,Iraq,1657.3502158294566
2021-12-03,Qatar,1714.7013992541706
2021-12-03,Oman,1597.9133578818567
2021-12-03,Mauritania,1465.016628787609
2021-12-03,United Arab Emirates,1601.7880853161296
2021-12-03,Syria,1552.2322888974554
2021-12-03,Tunisia,1718.628710670324
2021-12-04,El Salvador,1593.4214656868783
2021-12-04,Ecuador,1810.4220499493754
2021-12-04,Jordan,1594.8499455311924
2021-12-04,Morocco,1738.7069545259549
2021-12-04,Palestine,1520.0747444464903
2021-12-04,Saudi Arabia,1731.2296111449996
2021-12-04,Lebanon,1490.9345860627614
2021-12-04,Algeria,1751.5536384904706
2021-12-04,Sudan,1445.7519357934048
2021-12-04,Egypt,1697.8714353165315
2021-12-05,Timor-Leste,1003.655095272152
2021-12-05,Thailand,1440.617285961664
2021-12-05,Singapore,1310.0146291504625
2021-12-05,Myanmar,1259.757687711498
2021-12-06,Oman,1593.4521923598277
2021-12-06,Bahrain,1605.3127625618652
2021-12-06,Qatar,1719.1625647761996
